id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
33,2,h2,m,2,0,3.2666666666666666,7.533333333333333,4.266666666666667,car
56,2,h2,m,2,0,6.6,11.533333333333333,4.933333333333334,car
4,2,h2,m,0,0,0.0,14.533333333333333,14.533333333333333,car
109,2,h2,m,2,0,12.466666666666667,16.6,4.133333333333335,truck
166,2,h2,m,0,1,16.0,21.066666666666666,5.066666666666666,car
101,2,h2,m,1,0,10.333333333333334,21.333333333333332,10.999999999999998,car
127,2,h2,m,1,0,14.4,23.4,8.999999999999998,car
248,2,h2,m,0,1,20.6,25.266666666666666,4.666666666666664,car
179,2,h2,m,1,0,17.2,26.533333333333335,9.333333333333336,van
221,2,h2,m,1,0,20.6,28.533333333333335,7.933333333333334,car
259,2,h2,m,1,0,23.4,32.06666666666667,8.666666666666671,car
124,2,h2,m,0,2,12.933333333333334,32.46666666666667,19.533333333333335,car
153,2,h2,m,0,0,15.2,33.53333333333333,18.333333333333332,car
287,2,h2,m,0,1,24.733333333333334,34.733333333333334,10.0,car
298,2,h2,m,0,1,26.0,34.93333333333333,8.93333333333333,car
269,2,h2,m,1,0,23.866666666666667,35.2,11.333333333333336,car
304,2,h2,m,2,0,29.466666666666665,36.53333333333333,7.066666666666666,car
328,2,h2,m,0,1,30.333333333333332,36.86666666666667,6.533333333333335,car
275,2,h2,m,0,2,23.6,36.86666666666667,13.266666666666666,car
330,2,h2,m,0,1,30.666666666666668,38.6,7.933333333333334,car
260,2,h2,m,0,0,22.6,41.06666666666667,18.46666666666667,car
201,2,h2,m,0,0,17.6,41.666666666666664,24.066666666666663,tricycle
395,2,h2,m,0,1,37.13333333333333,42.733333333333334,5.600000000000001,car
282,2,h2,m,0,0,24.533333333333335,43.06666666666667,18.533333333333335,car
342,2,h2,m,1,0,33.266666666666666,44.6,11.333333333333336,car
354,2,h2,m,2,0,36.4,46.06666666666667,9.666666666666671,car
358,2,h2,m,1,0,36.53333333333333,47.6,11.06666666666667,car
399,2,h2,m,1,0,39.733333333333334,50.13333333333333,10.399999999999999,car
391,2,h2,m,1,0,38.266666666666666,51.266666666666666,13.0,car
384,2,h2,m,0,0,36.333333333333336,55.666666666666664,19.33333333333333,car
478,2,h2,m,0,1,45.0,57.53333333333333,12.533333333333331,car
442,2,h2,m,0,2,41.666666666666664,57.93333333333333,16.266666666666666,car
429,2,h2,m,0,0,39.733333333333334,58.266666666666666,18.53333333333333,car
521,2,h2,m,1,0,50.0,59.0,9.0,car
534,2,h2,m,1,0,51.4,60.06666666666667,8.666666666666671,car
578,2,h2,m,0,1,54.733333333333334,61.46666666666667,6.733333333333334,car
515,2,h2,m,2,0,50.266666666666666,65.6,15.333333333333329,car
459,2,h2,m,0,0,42.86666666666667,66.33333333333333,23.46666666666666,tricycle
574,2,h2,m,1,0,54.93333333333333,67.6,12.666666666666664,car
504,2,h2,m,0,0,47.86666666666667,72.6,24.733333333333327,car
621,2,h2,m,1,0,58.733333333333334,72.73333333333333,14.0,car
592,2,h2,m,2,0,58.46666666666667,75.8,17.33333333333333,car
646,2,h2,m,1,0,62.53333333333333,80.2,17.66666666666667,car
558,2,h2,m,0,0,53.666666666666664,80.93333333333334,27.266666666666673,car
763,2,h2,m,0,1,74.26666666666667,81.06666666666666,6.799999999999997,car
635,2,h2,m,2,0,60.733333333333334,82.13333333333334,21.400000000000006,car
626,2,h2,m,0,0,57.53333333333333,83.33333333333333,25.799999999999997,car
804,2,h2,m,1,2,79.73333333333333,84.06666666666666,4.333333333333329,truck
643,2,h2,m,2,0,72.53333333333333,84.53333333333333,12.0,car
810,2,h2,m,0,1,80.26666666666667,85.73333333333333,5.466666666666669,car
649,2,h2,m,0,0,60.733333333333334,86.73333333333333,26.0,car
690,2,h2,m,0,0,63.2,87.93333333333334,24.733333333333334,car
725,2,h2,m,0,0,68.33333333333333,89.86666666666666,21.53333333333333,car
761,2,h2,m,0,0,74.13333333333334,91.6,17.466666666666654,car
562,2,h2,m,2,1,57.6,91.8,34.199999999999996,car
779,2,h2,m,0,0,76.53333333333333,93.73333333333333,17.200000000000003,car
932,2,h2,m,0,1,87.6,94.13333333333334,6.533333333333346,car
830,2,h2,m,2,0,83.2,95.0,11.799999999999997,car
865,2,h2,m,1,0,84.2,96.86666666666666,12.666666666666657,van
938,2,h2,m,2,0,89.66666666666667,98.86666666666666,9.199999999999989,car
905,2,h2,m,1,0,87.13333333333334,99.66666666666667,12.533333333333331,car
948,2,h2,m,1,0,90.86666666666666,102.13333333333334,11.26666666666668,car
