id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
666,2,h1,t,1,0,48.41379310344828,62.06896551724138,13.655172413793103,car
690,2,h1,t,1,0,49.724137931034484,62.62068965517241,12.896551724137929,truck
709,2,h1,t,1,0,50.758620689655174,62.689655172413794,11.93103448275862,car
751,2,h1,t,1,0,51.51724137931034,63.86206896551724,12.344827586206897,car
774,2,h1,t,1,0,53.241379310344826,64.27586206896552,11.034482758620697,car
811,2,h1,t,1,0,54.689655172413794,65.86206896551724,11.172413793103445,car
968,2,h1,t,0,1,60.89655172413793,66.82758620689656,5.931034482758626,car
642,2,h1,t,0,0,45.10344827586207,68.20689655172414,23.10344827586207,car
931,2,h1,t,2,0,63.10344827586207,69.79310344827586,6.6896551724137865,car
629,2,h1,t,0,2,44.41379310344828,70.13793103448276,25.724137931034484,car
836,2,h1,t,2,0,59.03448275862069,70.62068965517241,11.586206896551722,car
741,2,h1,t,0,0,49.51724137931034,72.48275862068965,22.96551724137931,car
1091,2,h1,t,0,1,68.41379310344827,73.58620689655173,5.172413793103459,car
939,2,h1,t,1,0,59.86206896551724,73.65517241379311,13.793103448275872,car
910,2,h1,t,1,0,58.06896551724138,74.0,15.93103448275862,truck
1002,2,h1,t,1,0,63.10344827586207,74.96551724137932,11.862068965517246,car
929,2,h1,t,0,0,57.37931034482759,75.3103448275862,17.93103448275862,car
1110,2,h1,t,0,1,71.24137931034483,76.20689655172414,4.965517241379317,car
988,2,h1,t,2,0,68.34482758620689,76.6896551724138,8.344827586206904,car
928,2,h1,t,0,0,58.62068965517241,77.93103448275862,19.310344827586206,car
1145,2,h1,t,2,0,78.48275862068965,82.82758620689656,4.344827586206904,car
1177,2,h1,t,2,0,81.3103448275862,86.75862068965517,5.448275862068968,car
1080,2,h1,t,2,1,67.10344827586206,87.72413793103448,20.620689655172413,car
1203,2,h1,t,0,1,81.44827586206897,90.13793103448276,8.689655172413794,car
1235,2,h1,t,0,1,84.27586206896552,90.82758620689656,6.551724137931032,car
1195,2,h1,t,1,0,78.34482758620689,91.93103448275862,13.58620689655173,car
1211,2,h1,t,1,0,83.24137931034483,94.6896551724138,11.448275862068968,car
1191,2,h1,t,1,0,80.27586206896552,95.51724137931035,15.241379310344826,car
1340,2,h1,t,0,1,91.65517241379311,96.41379310344827,4.75862068965516,car
1253,2,h1,t,2,0,92.20689655172414,97.3103448275862,5.103448275862064,car
965,2,h1,t,2,1,73.86206896551724,97.37931034482759,23.51724137931035,car
1302,2,h1,t,1,0,91.03448275862068,101.03448275862068,10.0,car
1058,2,h1,t,2,1,77.72413793103448,101.58620689655173,23.862068965517253,car
1258,2,h1,t,0,0,86.55172413793103,102.27586206896552,15.724137931034491,car
1374,2,h1,t,0,1,94.41379310344827,103.3103448275862,8.896551724137936,car
1311,2,h1,t,0,2,90.27586206896552,104.41379310344827,14.137931034482747,car
1325,2,h1,t,1,0,92.48275862068965,106.62068965517241,14.137931034482762,car
1473,2,h1,t,1,2,103.03448275862068,107.10344827586206,4.068965517241381,car
1471,2,h1,t,1,0,103.51724137931035,113.24137931034483,9.724137931034477,car
1533,2,h1,t,2,0,112.55172413793103,117.03448275862068,4.482758620689651,car
1380,2,h1,t,0,2,95.24137931034483,118.34482758620689,23.103448275862064,car
1479,2,h1,t,0,2,102.13793103448276,119.51724137931035,17.379310344827587,car
1628,2,h1,t,0,1,115.3103448275862,120.62068965517241,5.310344827586206,car
1637,2,h1,t,0,1,117.58620689655173,122.20689655172414,4.620689655172413,car
1379,2,h1,t,0,0,95.79310344827586,122.34482758620689,26.551724137931032,car
1547,2,h1,t,0,2,108.34482758620689,123.17241379310344,14.827586206896555,car
1583,2,h1,t,2,0,115.86206896551724,124.0,8.137931034482762,car
1636,2,h1,t,2,0,116.27586206896552,124.89655172413794,8.620689655172413,car
1708,2,h1,t,0,1,121.72413793103448,126.0,4.275862068965523,car
1501,2,h1,t,0,0,104.62068965517241,126.55172413793103,21.93103448275862,car
1575,2,h1,t,1,0,111.93103448275862,126.82758620689656,14.896551724137936,car
1563,2,h1,t,0,0,109.24137931034483,129.31034482758622,20.068965517241395,car
1658,2,h1,t,0,2,118.62068965517241,129.3793103448276,10.758620689655174,car
1644,2,h1,t,2,0,122.96551724137932,131.17241379310346,8.206896551724142,car
1607,2,h1,t,1,0,118.96551724137932,132.68965517241378,13.724137931034463,car
1510,2,h1,t,1,0,107.86206896551724,133.0344827586207,25.17241379310346,car
1855,2,h1,t,0,1,129.86206896551724,135.44827586206895,5.586206896551715,car
1639,2,h1,t,1,0,122.34482758620689,136.20689655172413,13.862068965517238,car
1599,2,h1,t,1,0,114.89655172413794,137.86206896551724,22.965517241379303,car
1727,2,h1,t,0,0,122.82758620689656,139.17241379310346,16.344827586206904,car
1901,2,h1,t,0,1,134.0,141.31034482758622,7.310344827586221,car
1853,2,h1,t,1,0,131.6551724137931,143.24137931034483,11.586206896551715,car
1952,2,h1,t,0,1,137.44827586206895,143.58620689655172,6.137931034482762,car
1920,2,h1,t,2,0,139.44827586206895,144.41379310344828,4.965517241379331,car
1979,2,h1,t,0,1,139.44827586206895,145.0344827586207,5.586206896551744,car
2009,2,h1,t,0,1,141.10344827586206,146.13793103448276,5.0344827586206975,car
1863,2,h1,t,0,0,130.27586206896552,146.68965517241378,16.413793103448256,car
1910,2,h1,t,1,0,135.79310344827587,151.79310344827587,16.0,car
2011,2,h1,t,1,0,143.79310344827587,154.9655172413793,11.17241379310343,car
2182,2,h1,t,0,1,156.41379310344828,161.51724137931035,5.103448275862064,car
2044,2,h1,t,1,0,150.06896551724137,162.9655172413793,12.896551724137936,car
2208,2,h1,t,2,0,164.68965517241378,168.89655172413794,4.2068965517241566,car
2262,2,h1,t,0,1,164.06896551724137,169.58620689655172,5.517241379310349,car
2289,2,h1,t,0,1,167.3793103448276,171.79310344827587,4.413793103448285,car
2333,2,h1,t,2,0,175.93103448275863,181.79310344827587,5.862068965517238,car
2396,2,h1,t,0,1,175.24137931034483,182.0,6.758620689655174,car
2352,2,h1,t,0,0,171.6551724137931,189.86206896551724,18.206896551724128,car
2432,2,h1,t,1,0,180.55172413793105,190.6206896551724,10.068965517241367,car
2499,2,h1,t,2,0,189.31034482758622,193.51724137931035,4.206896551724128,car
2516,2,h1,t,0,1,185.24137931034483,196.20689655172413,10.965517241379303,car
2561,2,h1,t,0,1,188.9655172413793,197.44827586206895,8.482758620689651,car
2479,2,h1,t,0,2,182.75862068965517,197.44827586206895,14.68965517241378,car
2518,2,h1,t,1,0,187.0344827586207,198.0,10.965517241379303,car
2686,2,h1,t,0,1,196.75862068965517,201.6551724137931,4.896551724137936,car
2702,2,h1,t,0,1,198.48275862068965,203.58620689655172,5.103448275862064,car
2657,2,h1,t,0,2,194.68965517241378,204.68965517241378,10.0,car
2777,2,h1,t,0,1,204.6206896551724,210.48275862068965,5.862068965517238,car
2726,2,h1,t,1,0,202.0,212.06896551724137,10.068965517241367,car
2684,2,h1,t,0,0,198.55172413793105,213.86206896551724,15.310344827586192,car
2806,2,h1,t,0,1,207.10344827586206,214.6206896551724,7.517241379310349,truck
2757,2,h1,t,2,0,207.31034482758622,214.82758620689654,7.51724137931032,car
2754,2,h1,t,0,2,202.75862068965517,215.6551724137931,12.896551724137936,car
2780,2,h1,t,2,0,210.3448275862069,216.82758620689654,6.482758620689651,car
2692,2,h1,t,2,1,203.10344827586206,217.58620689655172,14.482758620689651,car
2815,2,h1,t,0,1,207.79310344827587,222.13793103448276,14.34482758620689,car
2790,2,h1,t,0,0,205.79310344827587,224.41379310344828,18.620689655172413,car
2727,2,h1,t,0,2,202.3448275862069,225.24137931034483,22.896551724137936,car
2846,2,h1,t,1,0,213.86206896551724,225.79310344827587,11.931034482758633,car
2843,2,h1,t,0,2,209.51724137931035,226.68965517241378,17.17241379310343,car
2831,2,h1,t,1,0,210.41379310344828,227.3793103448276,16.965517241379303,car
2797,2,h1,t,1,0,222.0,233.51724137931035,11.517241379310349,car
2932,2,h1,t,0,2,216.55172413793105,233.86206896551724,17.310344827586192,car
2936,2,h1,t,0,0,217.17241379310346,235.58620689655172,18.413793103448256,car
3049,2,h1,t,1,0,226.6206896551724,236.0,9.379310344827587,van
2937,2,h1,t,0,0,217.3793103448276,239.51724137931035,22.13793103448276,car
3012,2,h1,t,0,0,223.93103448275863,239.93103448275863,16.0,car
3161,2,h1,t,0,1,232.9655172413793,241.58620689655172,8.620689655172413,car
3027,2,h1,t,1,0,227.24137931034483,242.48275862068965,15.241379310344826,car
3194,2,h1,t,1,2,236.75862068965517,243.0344827586207,6.275862068965523,car
3182,2,h1,t,0,1,234.6206896551724,243.10344827586206,8.482758620689651,car
3250,2,h1,t,2,0,237.93103448275863,243.31034482758622,5.379310344827587,car
2995,2,h1,t,0,0,222.6206896551724,244.06896551724137,21.448275862068954,car
2967,2,h1,t,0,0,220.6206896551724,245.0344827586207,24.413793103448285,car
3017,2,h1,t,0,0,225.51724137931035,246.27586206896552,20.758620689655174,car
3153,2,h1,t,1,0,234.27586206896552,247.86206896551724,13.586206896551715,car
3093,2,h1,t,0,2,231.31034482758622,248.0,16.68965517241378,car
3107,2,h1,t,1,0,233.0344827586207,248.20689655172413,15.17241379310343,car
3245,2,h1,t,1,0,240.27586206896552,250.27586206896552,10.0,car
3148,2,h1,t,1,0,234.0,251.0344827586207,17.034482758620697,car
3230,2,h1,t,0,2,237.31034482758622,251.3793103448276,14.068965517241367,car
3416,2,h1,t,2,0,245.93103448275863,252.68965517241378,6.758620689655146,car
3268,2,h1,t,0,2,239.86206896551724,254.68965517241378,14.827586206896541,car
3338,2,h1,t,1,0,243.10344827586206,254.89655172413794,11.793103448275872,car
3308,2,h1,t,0,2,242.27586206896552,256.3448275862069,14.068965517241395,car
3493,2,h1,t,0,1,251.0344827586207,256.8965517241379,5.86206896551721,car
3198,2,h1,t,0,0,237.0344827586207,257.9310344827586,20.896551724137908,car
3489,2,h1,t,2,0,255.3793103448276,259.37931034482756,3.9999999999999716,car
3323,2,h1,t,0,0,242.13793103448276,261.51724137931035,19.379310344827587,car
3365,2,h1,t,0,0,244.41379310344828,262.7586206896552,18.34482758620689,car
3579,2,h1,t,0,1,258.13793103448273,263.37931034482756,5.241379310344826,car
2752,2,h1,t,0,0,246.55172413793105,264.0689655172414,17.51724137931035,car
3417,2,h1,t,1,0,246.75862068965517,264.41379310344826,17.655172413793082,car
3511,2,h1,t,0,2,252.89655172413794,264.48275862068965,11.586206896551715,car
3606,2,h1,t,0,1,259.58620689655174,265.86206896551727,6.275862068965523,car
3475,2,h1,t,0,0,249.86206896551724,267.17241379310343,17.310344827586192,car
3638,2,h1,t,0,1,261.58620689655174,267.44827586206895,5.86206896551721,car
3622,2,h1,t,2,0,264.6896551724138,268.0689655172414,3.3793103448276156,car
3668,2,h1,t,0,1,263.44827586206895,268.8965517241379,5.448275862068954,car
3562,2,h1,t,1,0,258.9655172413793,269.86206896551727,10.896551724137964,car
3569,2,h1,t,0,2,257.51724137931035,270.41379310344826,12.896551724137908,car
3708,2,h1,t,0,1,266.7586206896552,272.3448275862069,5.586206896551744,car
3756,2,h1,t,0,1,269.1034482758621,273.7241379310345,4.620689655172384,car
3590,2,h1,t,1,0,261.7241379310345,274.7586206896552,13.034482758620697,truck
3551,2,h1,t,0,0,256.41379310344826,276.6896551724138,20.275862068965523,car
3629,2,h1,t,1,0,264.82758620689657,277.86206896551727,13.034482758620697,car
3534,2,h1,t,1,0,256.6896551724138,278.6896551724138,22.0,car
3470,2,h1,t,1,0,251.93103448275863,278.82758620689657,26.896551724137936,car
3783,2,h1,t,0,2,271.1034482758621,282.48275862068965,11.379310344827559,car
3761,2,h1,t,1,0,269.0344827586207,283.3103448275862,14.275862068965523,car
3922,2,h1,t,2,0,281.3103448275862,283.9310344827586,2.6206896551723844,car
3738,2,h1,t,0,0,269.0344827586207,286.0689655172414,17.034482758620697,car
3928,2,h1,t,0,1,282.48275862068965,286.48275862068965,4.0,car
3643,2,h1,t,1,0,270.2758620689655,289.37931034482756,19.103448275862036,car
3872,2,h1,t,1,0,278.13793103448273,290.62068965517244,12.482758620689708,car
3709,2,h1,t,1,0,274.2068965517241,291.17241379310343,16.965517241379303,car
