id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
707,1,h1,t,0,1,72.34482758620689,76.96551724137932,4.620689655172427,car
584,1,h1,t,2,0,63.86206896551724,77.72413793103448,13.862068965517238,car
653,1,h1,t,2,3,69.86206896551724,78.20689655172414,8.344827586206904,car
557,1,h1,t,2,0,61.86206896551724,78.82758620689656,16.965517241379317,car
697,1,h1,t,2,3,72.48275862068965,80.0,7.517241379310349,car
445,1,h1,t,0,3,54.3448275862069,81.37931034482759,27.03448275862069,car
509,1,h1,t,0,3,58.689655172413794,82.75862068965517,24.06896551724138,car
547,1,h1,t,0,3,60.96551724137931,84.20689655172414,23.241379310344833,car
356,1,h1,t,1,3,49.58620689655172,84.48275862068965,34.89655172413793,car
420,1,h1,t,1,3,56.06896551724138,85.86206896551724,29.793103448275858,car
724,1,h1,t,0,2,74.41379310344827,86.13793103448276,11.724137931034491,car
379,1,h1,t,1,0,53.793103448275865,87.86206896551724,34.068965517241374,car
598,1,h1,t,1,3,67.72413793103448,88.6896551724138,20.965517241379317,car
581,1,h1,t,1,0,66.96551724137932,89.10344827586206,22.137931034482747,car
601,1,h1,t,0,3,65.44827586206897,90.27586206896552,24.827586206896555,car
612,1,h1,t,2,0,66.0,91.37931034482759,25.379310344827587,car
640,1,h1,t,0,3,67.93103448275862,91.65517241379311,23.72413793103449,car
726,1,h1,t,2,3,74.6896551724138,93.03448275862068,18.34482758620689,car
654,1,h1,t,2,0,70.06896551724138,93.10344827586206,23.034482758620683,car
703,1,h1,t,2,0,72.75862068965517,94.0,21.241379310344826,car
776,1,h1,t,2,0,77.93103448275862,94.34482758620689,16.41379310344827,car
864,1,h1,t,0,2,83.51724137931035,94.48275862068965,10.965517241379303,car
760,1,h1,t,2,3,76.89655172413794,94.96551724137932,18.06896551724138,car
890,1,h1,t,0,2,85.58620689655173,95.51724137931035,9.93103448275862,car
773,1,h1,t,2,0,78.06896551724138,96.0,17.93103448275862,car
766,1,h1,t,1,0,79.51724137931035,96.82758620689656,17.310344827586206,car
910,1,h1,t,0,2,87.72413793103448,97.51724137931035,9.793103448275872,car
838,1,h1,t,2,0,82.0,98.13793103448276,16.13793103448276,car
918,1,h1,t,0,2,89.37931034482759,98.96551724137932,9.58620689655173,car
