id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
13,1,h2,t,0,1,1.3793103448275863,5.241379310344827,3.862068965517241,car
24,1,h2,t,2,3,0.0,7.172413793103448,7.172413793103448,car
61,1,h2,t,0,1,4.137931034482759,7.931034482758621,3.793103448275862,car
15,1,h2,t,2,3,1.4482758620689655,8.068965517241379,6.620689655172414,car
97,1,h2,t,0,1,6.620689655172414,10.758620689655173,4.137931034482759,car
26,1,h2,t,2,0,3.6551724137931036,13.310344827586206,9.655172413793103,car
19,1,h2,t,1,3,0.0,15.172413793103448,15.172413793103448,car
162,1,h2,t,0,1,11.241379310344827,15.517241379310345,4.275862068965518,car
55,1,h2,t,2,3,9.03448275862069,17.103448275862068,8.068965517241377,car
180,1,h2,t,0,1,13.724137931034482,18.344827586206897,4.620689655172415,car
28,1,h2,t,2,0,4.275862068965517,18.482758620689655,14.206896551724139,car
16,1,h2,t,2,0,5.103448275862069,19.103448275862068,13.999999999999998,car
83,1,h2,t,2,0,10.275862068965518,20.75862068965517,10.482758620689653,car
4,1,h2,t,0,2,2.7586206896551726,21.379310344827587,18.620689655172413,car
8,1,h2,t,0,2,1.103448275862069,22.275862068965516,21.17241379310345,car
69,1,h2,t,1,0,6.413793103448276,22.896551724137932,16.48275862068966,car
168,1,h2,t,2,3,16.137931034482758,23.24137931034483,7.103448275862071,car
88,1,h2,t,1,0,8.551724137931034,23.655172413793103,15.10344827586207,car
18,1,h2,t,1,3,0.7586206896551724,24.96551724137931,24.20689655172414,car
135,1,h2,t,2,0,13.310344827586206,25.103448275862068,11.793103448275861,car
103,1,h2,t,0,2,6.896551724137931,25.448275862068964,18.551724137931032,car
184,1,h2,t,2,3,19.03448275862069,27.517241379310345,8.482758620689655,car
3,1,h2,t,0,0,0.0,27.79310344827586,27.79310344827586,car
150,1,h2,t,1,3,12.482758620689655,29.724137931034484,17.24137931034483,car
202,1,h2,t,0,2,17.379310344827587,29.93103448275862,12.551724137931032,car
133,1,h2,t,0,0,9.517241379310345,31.862068965517242,22.344827586206897,car
227,1,h2,t,0,2,20.896551724137932,32.689655172413794,11.793103448275861,car
169,1,h2,t,2,0,13.724137931034482,32.89655172413793,19.172413793103445,car
207,1,h2,t,2,0,21.03448275862069,34.13793103448276,13.103448275862071,car
191,1,h2,t,2,1,16.482758620689655,36.48275862068966,20.000000000000004,car
192,1,h2,t,0,0,16.137931034482758,36.55172413793103,20.413793103448274,car
225,1,h2,t,2,0,25.724137931034484,37.58620689655172,11.862068965517238,car
236,1,h2,t,1,3,23.103448275862068,38.41379310344828,15.31034482758621,car
265,1,h2,t,2,0,26.482758620689655,39.172413793103445,12.68965517241379,car
323,1,h2,t,0,1,34.62068965517241,39.6551724137931,5.03448275862069,car
228,1,h2,t,0,0,21.862068965517242,41.172413793103445,19.310344827586203,car
182,1,h2,t,2,1,19.103448275862068,41.172413793103445,22.068965517241377,car
257,1,h2,t,1,0,25.655172413793103,42.689655172413794,17.03448275862069,car
283,1,h2,t,2,3,33.51724137931034,43.44827586206897,9.931034482758626,car
317,1,h2,t,2,3,37.10344827586207,44.3448275862069,7.241379310344826,car
275,1,h2,t,1,0,30.137931034482758,44.41379310344828,14.27586206896552,car
279,1,h2,t,0,2,28.82758620689655,44.89655172413793,16.068965517241377,car
277,1,h2,t,2,0,28.620689655172413,45.793103448275865,17.172413793103452,car
332,1,h2,t,2,0,38.758620689655174,47.86206896551724,9.103448275862064,car
292,1,h2,t,0,2,30.20689655172414,48.0,17.79310344827586,van
388,1,h2,t,0,1,42.62068965517241,49.10344827586207,6.482758620689658,car
303,1,h2,t,0,2,32.41379310344828,49.793103448275865,17.379310344827587,car
408,1,h2,t,0,1,44.48275862068966,50.89655172413793,6.4137931034482705,car
380,1,h2,t,0,1,42.827586206896555,51.172413793103445,8.34482758620689,car
319,1,h2,t,1,0,35.37931034482759,52.0,16.620689655172413,car
334,1,h2,t,0,2,37.37931034482759,52.06896551724138,14.689655172413794,bus
402,1,h2,t,0,1,44.96551724137931,52.3448275862069,7.379310344827587,car
521,1,h2,t,0,1,50.06896551724138,54.41379310344828,4.344827586206897,car
264,1,h2,t,2,2,25.724137931034484,54.689655172413794,28.96551724137931,car
448,1,h2,t,2,0,47.793103448275865,54.89655172413793,7.103448275862064,car
