Id,Num rotonda,horario,dia,Id_Entrada,Id_salida,Tiempo Entrada,Tiempo Salida,Tiempo dentro,Tipo vehículo
1664,1,4:00 PM,Lunes,2,0,49.0,69.8,20.799999999999997,truck
1581,1,4:00 PM,Lunes,0,3,46.86666666666667,70.33333333333333,23.46666666666666,car
2056,1,4:00 PM,Lunes,0,2,60.93333333333333,70.93333333333334,10.000000000000007,car
2213,1,4:00 PM,Lunes,0,1,66.86666666666666,71.2,4.333333333333343,car
1680,1,4:00 PM,Lunes,1,0,48.53333333333333,71.46666666666667,22.933333333333337,car
1369,1,4:00 PM,Lunes,0,0,43.06666666666667,72.66666666666667,29.6,car
1383,1,4:00 PM,Lunes,2,1,40.53333333333333,74.26666666666667,33.733333333333334,car
1510,1,4:00 PM,Lunes,0,0,46.2,74.33333333333333,28.133333333333326,car
905,1,4:00 PM,Lunes,1,0,48.733333333333334,75.6,26.86666666666666,car
1777,1,4:00 PM,Lunes,2,0,52.8,79.53333333333333,26.733333333333334,car
1743,1,4:00 PM,Lunes,0,2,52.333333333333336,79.66666666666667,27.333333333333336,car
1832,1,4:00 PM,Lunes,2,0,54.333333333333336,81.13333333333334,26.800000000000004,car
2230,1,4:00 PM,Lunes,1,3,67.66666666666667,81.66666666666667,14.0,car
1643,1,4:00 PM,Lunes,0,0,49.46666666666667,82.13333333333334,32.66666666666667,car
2436,1,4:00 PM,Lunes,1,2,74.53333333333333,82.2,7.666666666666671,car
1991,1,4:00 PM,Lunes,1,0,60.4,83.26666666666667,22.866666666666667,car
2087,1,4:00 PM,Lunes,0,2,63.13333333333333,83.86666666666666,20.733333333333327,car
1669,1,4:00 PM,Lunes,2,2,48.8,84.46666666666667,35.66666666666667,car
2147,1,4:00 PM,Lunes,1,0,63.733333333333334,84.8,21.066666666666663,car
2501,1,4:00 PM,Lunes,2,3,77.4,86.73333333333333,9.333333333333329,car
2559,1,4:00 PM,Lunes,2,3,79.0,87.0,8.0,car
2465,1,4:00 PM,Lunes,2,0,75.66666666666667,87.2,11.533333333333331,car
1887,1,4:00 PM,Lunes,2,0,55.93333333333333,88.06666666666666,32.13333333333333,car
2633,1,4:00 PM,Lunes,2,3,81.26666666666667,89.33333333333333,8.066666666666663,car
1878,1,4:00 PM,Lunes,0,0,56.733333333333334,89.46666666666667,32.733333333333334,car
2191,1,4:00 PM,Lunes,0,2,67.53333333333333,89.93333333333334,22.400000000000006,car
2528,1,4:00 PM,Lunes,2,0,78.13333333333334,90.86666666666666,12.73333333333332,car
2687,1,4:00 PM,Lunes,2,3,83.0,91.46666666666667,8.466666666666669,car
2685,1,4:00 PM,Lunes,2,0,82.86666666666666,91.73333333333333,8.866666666666674,car
2164,1,4:00 PM,Lunes,0,3,66.06666666666666,94.2,28.13333333333334,car
2205,1,4:00 PM,Lunes,1,0,67.46666666666667,94.66666666666667,27.200000000000003,car
2594,1,4:00 PM,Lunes,1,3,80.26666666666667,96.6,16.33333333333333,car
2816,1,4:00 PM,Lunes,2,0,87.33333333333333,97.8,10.466666666666669,car
2570,1,4:00 PM,Lunes,0,2,80.93333333333334,98.6,17.666666666666657,car
2430,1,4:00 PM,Lunes,0,0,76.2,99.4,23.200000000000003,car
2772,1,4:00 PM,Lunes,2,0,85.86666666666666,99.53333333333333,13.666666666666671,car
3058,1,4:00 PM,Lunes,0,1,95.33333333333333,99.8,4.466666666666669,car
2630,1,4:00 PM,Lunes,0,2,83.4,100.93333333333334,17.53333333333333,car
2490,1,4:00 PM,Lunes,0,0,78.86666666666666,101.6,22.733333333333334,car
2267,1,4:00 PM,Lunes,1,0,69.66666666666667,104.53333333333333,34.86666666666666,car
3259,1,4:00 PM,Lunes,0,1,101.26666666666667,107.0,5.733333333333334,car
2950,1,4:00 PM,Lunes,2,3,91.93333333333334,107.13333333333334,15.200000000000003,car
3076,1,4:00 PM,Lunes,2,0,95.4,107.53333333333333,12.133333333333326,van
2849,1,4:00 PM,Lunes,2,0,88.8,108.33333333333333,19.53333333333333,car
3360,1,4:00 PM,Lunes,0,1,103.46666666666667,108.33333333333333,4.86666666666666,car
2606,1,4:00 PM,Lunes,0,2,81.86666666666666,108.8,26.933333333333337,car
2730,1,4:00 PM,Lunes,0,2,86.66666666666667,109.8,23.133333333333326,car
3160,1,4:00 PM,Lunes,2,3,97.33333333333333,111.2,13.866666666666674,car
3045,1,4:00 PM,Lunes,2,0,94.6,111.33333333333333,16.733333333333334,car
2845,1,4:00 PM,Lunes,0,2,90.33333333333333,111.8,21.46666666666667,car
3497,1,4:00 PM,Lunes,0,1,106.46666666666667,111.86666666666666,5.3999999999999915,car
2819,1,4:00 PM,Lunes,0,3,89.06666666666666,112.4,23.333333333333343,car
3483,1,4:00 PM,Lunes,0,1,107.26666666666667,113.2,5.933333333333337,car
2540,1,4:00 PM,Lunes,1,0,78.53333333333333,113.66666666666667,35.13333333333334,car
2948,1,4:00 PM,Lunes,0,2,92.86666666666666,116.26666666666667,23.400000000000006,car
3577,1,4:00 PM,Lunes,2,0,108.46666666666667,118.86666666666666,10.399999999999991,car
3730,1,4:00 PM,Lunes,0,1,113.86666666666666,119.33333333333333,5.466666666666669,car
3101,1,4:00 PM,Lunes,0,2,96.73333333333333,120.06666666666666,23.33333333333333,car
3227,1,4:00 PM,Lunes,2,0,99.8,120.26666666666667,20.46666666666667,truck
3657,1,4:00 PM,Lunes,2,3,111.26666666666667,120.73333333333333,9.466666666666669,car
2854,1,4:00 PM,Lunes,1,0,90.26666666666667,121.4,31.13333333333334,van
3377,1,4:00 PM,Lunes,1,3,106.06666666666666,122.46666666666667,16.400000000000006,car
3173,1,4:00 PM,Lunes,0,2,98.6,122.86666666666666,24.266666666666666,car
3561,1,4:00 PM,Lunes,1,0,107.4,124.33333333333333,16.933333333333323,car
2959,1,4:00 PM,Lunes,2,1,92.06666666666666,126.2,34.13333333333334,car
3680,1,4:00 PM,Lunes,0,1,112.86666666666666,126.4,13.533333333333346,car
3187,1,4:00 PM,Lunes,0,2,100.0,126.93333333333334,26.933333333333337,car
3332,1,4:00 PM,Lunes,1,3,105.33333333333333,128.2,22.86666666666666,van
3278,1,4:00 PM,Lunes,1,0,106.2,129.8,23.60000000000001,car
3649,1,4:00 PM,Lunes,3,3,115.4,129.93333333333334,14.533333333333331,car
4022,1,4:00 PM,Lunes,2,0,120.73333333333333,131.46666666666667,10.733333333333334,car
3709,1,4:00 PM,Lunes,3,3,116.86666666666666,132.2,15.333333333333329,car
3825,1,4:00 PM,Lunes,1,0,115.93333333333334,132.93333333333334,17.0,car
3280,1,4:00 PM,Lunes,0,2,102.73333333333333,133.2,30.466666666666654,car
4163,1,4:00 PM,Lunes,0,1,127.0,134.33333333333334,7.333333333333343,car
3670,1,4:00 PM,Lunes,1,0,114.26666666666667,138.06666666666666,23.799999999999997,car
4299,1,4:00 PM,Lunes,2,3,131.53333333333333,138.13333333333333,6.599999999999994,car
3336,1,4:00 PM,Lunes,0,2,104.6,139.26666666666668,34.666666666666686,car
3988,1,4:00 PM,Lunes,2,1,119.53333333333333,139.4,19.866666666666674,car
3875,1,4:00 PM,Lunes,0,2,118.73333333333333,140.86666666666667,22.13333333333334,car
3788,1,4:00 PM,Lunes,0,2,117.06666666666666,140.93333333333334,23.866666666666674,car
4017,1,4:00 PM,Lunes,1,3,121.6,141.46666666666667,19.866666666666674,car
3338,1,4:00 PM,Lunes,2,2,103.13333333333334,141.6,38.466666666666654,truck
4438,1,4:00 PM,Lunes,0,1,136.66666666666666,141.73333333333332,5.066666666666663,car
4201,1,4:00 PM,Lunes,0,2,129.4,143.26666666666668,13.866666666666674,car
4456,1,4:00 PM,Lunes,2,0,136.2,143.8,7.600000000000023,car
4132,1,4:00 PM,Lunes,1,3,124.53333333333333,144.33333333333334,19.80000000000001,car
4589,1,4:00 PM,Lunes,0,1,141.86666666666667,146.2,4.333333333333314,car
4240,1,4:00 PM,Lunes,0,2,131.0,147.2,16.19999999999999,car
4529,1,4:00 PM,Lunes,2,0,139.13333333333333,147.26666666666668,8.133333333333354,car
4704,1,4:00 PM,Lunes,0,1,144.66666666666666,148.33333333333334,3.6666666666666856,car
4375,1,4:00 PM,Lunes,0,2,135.4,149.26666666666668,13.866666666666674,car
4737,1,4:00 PM,Lunes,0,1,145.93333333333334,149.53333333333333,3.5999999999999943,car
4459,1,4:00 PM,Lunes,0,2,137.73333333333332,150.33333333333334,12.600000000000023,car
4517,1,4:00 PM,Lunes,0,2,139.6,151.33333333333334,11.733333333333348,car
4521,1,4:00 PM,Lunes,0,2,140.66666666666666,152.53333333333333,11.866666666666674,car
4995,1,4:00 PM,Lunes,2,0,153.8,160.53333333333333,6.73333333333332,car
4602,1,4:00 PM,Lunes,1,2,141.33333333333334,160.8,19.46666666666667,car
4848,1,4:00 PM,Lunes,0,2,150.46666666666667,162.06666666666666,11.599999999999994,car
4570,1,4:00 PM,Lunes,0,2,142.33333333333334,162.2,19.866666666666646,car
4060,1,4:00 PM,Lunes,1,3,123.53333333333333,162.93333333333334,39.400000000000006,car
4164,1,4:00 PM,Lunes,1,0,126.13333333333334,163.4,37.266666666666666,car
5082,1,4:00 PM,Lunes,0,1,158.06666666666666,163.53333333333333,5.466666666666669,van
4959,1,4:00 PM,Lunes,0,2,153.53333333333333,164.93333333333334,11.400000000000006,car
4842,1,4:00 PM,Lunes,0,2,150.93333333333334,165.33333333333334,14.400000000000006,car
5049,1,4:00 PM,Lunes,2,0,156.06666666666666,166.06666666666666,10.0,car
5034,1,4:00 PM,Lunes,0,2,155.6,166.26666666666668,10.666666666666686,car
5234,1,4:00 PM,Lunes,0,1,163.6,167.86666666666667,4.26666666666668,car
5060,1,4:00 PM,Lunes,0,2,157.8,167.86666666666667,10.066666666666663,car
4797,1,4:00 PM,Lunes,0,0,148.66666666666666,169.66666666666666,21.0,car
5139,1,4:00 PM,Lunes,2,0,160.73333333333332,170.86666666666667,10.133333333333354,car
5156,1,4:00 PM,Lunes,2,0,161.86666666666667,173.53333333333333,11.666666666666657,car
4913,1,4:00 PM,Lunes,0,0,152.8,174.6,21.799999999999983,car
5482,1,4:00 PM,Lunes,0,1,170.0,177.66666666666666,7.666666666666657,car
4595,1,4:00 PM,Lunes,1,0,141.8,179.53333333333333,37.73333333333332,car
5513,1,4:00 PM,Lunes,2,0,170.6,181.73333333333332,11.133333333333326,car
5753,1,4:00 PM,Lunes,0,1,177.6,182.2,4.599999999999994,car
4778,1,4:00 PM,Lunes,1,0,157.46666666666667,183.13333333333333,25.666666666666657,car
5493,1,4:00 PM,Lunes,0,2,170.73333333333332,183.86666666666667,13.133333333333354,car
5534,1,4:00 PM,Lunes,1,3,170.33333333333334,184.2,13.866666666666646,van
5886,1,4:00 PM,Lunes,0,1,180.86666666666667,184.86666666666667,4.0,car
5275,1,4:00 PM,Lunes,0,0,166.13333333333333,185.26666666666668,19.133333333333354,car
4894,1,4:00 PM,Lunes,1,0,163.46666666666667,187.13333333333333,23.666666666666657,car
5268,1,4:00 PM,Lunes,2,1,165.26666666666668,187.46666666666667,22.19999999999999,car
5955,1,4:00 PM,Lunes,0,1,183.26666666666668,188.46666666666667,5.199999999999989,car
5595,1,4:00 PM,Lunes,1,0,174.4,190.66666666666666,16.26666666666665,car
5826,1,4:00 PM,Lunes,1,2,178.4,191.4,13.0,car
5038,1,4:00 PM,Lunes,1,3,171.46666666666667,191.86666666666667,20.400000000000006,car
4994,1,4:00 PM,Lunes,1,0,172.93333333333334,193.0,20.066666666666663,car
5889,1,4:00 PM,Lunes,2,3,181.46666666666667,193.46666666666667,12.0,car
6134,1,4:00 PM,Lunes,0,1,190.0,194.06666666666666,4.066666666666663,car
5797,1,4:00 PM,Lunes,0,3,178.6,194.26666666666668,15.666666666666686,car
6058,1,4:00 PM,Lunes,0,2,187.2,197.2,10.0,car
