id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
5,2,h2,t,2,0,0.0,6.266666666666667,6.266666666666667,car
2,2,h2,t,2,0,3.8666666666666667,8.4,4.533333333333333,car
8,2,h2,t,2,0,5.8,9.733333333333333,3.9333333333333327,car
93,2,h2,t,0,2,3.933333333333333,15.533333333333333,11.6,car
24,2,h2,t,1,0,2.4,16.8,14.4,car
113,2,h2,t,0,1,9.266666666666667,17.2,7.933333333333332,car
14,2,h2,t,1,0,0.0,18.533333333333335,18.533333333333335,car
99,2,h2,t,2,0,11.733333333333333,19.8,8.066666666666668,car
111,2,h2,t,2,0,15.733333333333333,21.333333333333332,5.6,car
53,2,h2,t,1,0,1.8666666666666667,23.466666666666665,21.599999999999998,car
23,2,h2,t,1,0,5.266666666666667,24.6,19.333333333333336,car
72,2,h2,t,2,1,9.2,26.6,17.400000000000002,car
106,2,h2,t,1,0,12.666666666666666,27.666666666666668,15.000000000000002,car
105,2,h2,t,0,2,7.266666666666667,28.2,20.933333333333334,car
231,2,h2,t,0,1,23.6,29.733333333333334,6.133333333333333,car
215,2,h2,t,1,2,23.6,30.6,7.0,car
238,2,h2,t,0,1,26.0,32.6,6.600000000000001,car
170,2,h2,t,1,0,18.2,33.13333333333333,14.933333333333334,car
146,2,h2,t,0,2,13.266666666666667,34.8,21.53333333333333,car
122,2,h2,t,1,0,16.4,35.06666666666667,18.66666666666667,car
248,2,h2,t,0,1,28.0,35.86666666666667,7.866666666666667,car
258,2,h2,t,0,1,30.4,36.53333333333333,6.133333333333333,car
155,2,h2,t,1,0,20.266666666666666,36.86666666666667,16.6,car
132,2,h2,t,0,0,11.466666666666667,38.06666666666667,26.6,car
277,2,h2,t,0,1,32.666666666666664,38.13333333333333,5.466666666666669,van
234,2,h2,t,2,0,32.46666666666667,38.733333333333334,6.266666666666666,car
187,2,h2,t,1,0,23.866666666666667,41.333333333333336,17.46666666666667,bus
309,2,h2,t,0,1,35.93333333333333,42.666666666666664,6.733333333333334,car
242,2,h2,t,0,2,26.733333333333334,43.333333333333336,16.6,car
230,2,h2,t,0,0,23.866666666666667,45.733333333333334,21.866666666666667,car
257,2,h2,t,1,0,32.86666666666667,47.266666666666666,14.399999999999999,car
353,2,h2,t,2,0,44.93333333333333,48.666666666666664,3.7333333333333343,truck
305,2,h2,t,0,0,34.6,48.86666666666667,14.266666666666666,car
402,2,h2,t,0,1,44.06666666666667,49.266666666666666,5.199999999999996,car
273,2,h2,t,1,0,35.46666666666667,50.53333333333333,15.066666666666663,car
424,2,h2,t,0,1,45.4,51.2,5.800000000000004,car
263,2,h2,t,0,0,32.0,51.6,19.6,car
320,2,h2,t,0,0,36.46666666666667,52.93333333333333,16.46666666666666,car
481,2,h2,t,0,1,49.666666666666664,55.2,5.5333333333333385,car
331,2,h2,t,1,0,41.2,56.2,15.0,car
264,2,h2,t,1,0,33.53333333333333,58.0,24.46666666666667,car
525,2,h2,t,0,1,54.86666666666667,58.333333333333336,3.4666666666666686,car
335,2,h2,t,0,0,38.46666666666667,59.666666666666664,21.199999999999996,car
436,2,h2,t,1,0,48.333333333333336,60.06666666666667,11.733333333333334,car
487,2,h2,t,2,0,56.53333333333333,61.333333333333336,4.800000000000004,car
351,2,h2,t,0,0,40.46666666666667,62.666666666666664,22.199999999999996,car
458,2,h2,t,0,2,48.13333333333333,63.53333333333333,15.399999999999999,car
377,2,h2,t,0,0,42.2,63.8,21.599999999999994,car
501,2,h2,t,2,0,59.0,64.8,5.799999999999997,car
403,2,h2,t,0,0,44.266666666666666,65.26666666666667,21.0,car
298,2,h2,t,1,0,37.8,66.8,29.0,car
478,2,h2,t,0,0,49.53333333333333,69.53333333333333,20.0,car
577,2,h2,t,2,0,67.26666666666667,70.4,3.13333333333334,car
590,2,h2,t,0,1,66.06666666666666,73.33333333333333,7.266666666666666,car
574,2,h2,t,0,2,61.733333333333334,74.93333333333334,13.200000000000003,car
550,2,h2,t,0,0,57.93333333333333,79.6,21.666666666666664,van
563,2,h2,t,0,0,59.13333333333333,79.66666666666667,20.53333333333334,car
657,2,h2,t,0,1,78.6,82.86666666666666,4.266666666666666,car
561,2,h2,t,0,0,60.0,83.4,23.400000000000006,car
602,2,h2,t,0,0,70.46666666666667,87.26666666666667,16.799999999999997,car
599,2,h2,t,2,1,76.13333333333334,88.0,11.86666666666666,car
619,2,h2,t,2,0,80.13333333333334,88.06666666666666,7.933333333333323,car
643,2,h2,t,2,0,84.0,89.86666666666666,5.86666666666666,car
629,2,h2,t,0,0,75.6,90.53333333333333,14.933333333333337,car
695,2,h2,t,0,1,84.66666666666667,91.13333333333334,6.466666666666669,car
715,2,h2,t,0,1,88.73333333333333,96.53333333333333,7.799999999999997,bus
686,2,h2,t,1,0,86.6,97.06666666666666,10.466666666666669,car
724,2,h2,t,0,1,91.6,98.06666666666666,6.466666666666669,car
705,2,h2,t,0,2,86.2,98.4,12.200000000000003,car
648,2,h2,t,0,0,78.0,98.8,20.799999999999997,car
731,2,h2,t,0,1,92.73333333333333,100.0,7.266666666666666,car
683,2,h2,t,0,0,83.66666666666667,101.53333333333333,17.86666666666666,car
677,2,h2,t,0,0,82.26666666666667,101.8,19.53333333333333,car
721,2,h2,t,2,0,98.26666666666667,103.06666666666666,4.799999999999997,car
758,2,h2,t,0,1,97.46666666666667,105.86666666666666,8.399999999999991,car
755,2,h2,t,1,0,98.6,108.8,10.200000000000003,car
735,2,h2,t,2,0,101.2,108.8,7.599999999999994,car
753,2,h2,t,1,0,99.2,110.13333333333334,10.933333333333337,car
737,2,h2,t,0,0,94.06666666666666,111.33333333333333,17.266666666666666,car
748,2,h2,t,0,0,96.2,112.93333333333334,16.733333333333334,car
767,2,h2,t,0,2,98.93333333333334,112.93333333333334,14.0,car
763,2,h2,t,1,0,101.53333333333333,115.13333333333334,13.600000000000009,car
827,2,h2,t,0,2,107.4,117.46666666666667,10.066666666666663,car
760,2,h2,t,0,0,98.26666666666667,118.26666666666667,20.0,car
779,2,h2,t,0,0,102.0,119.53333333333333,17.53333333333333,car
781,2,h2,t,1,0,105.46666666666667,121.26666666666667,15.799999999999997,car
892,2,h2,t,2,0,119.73333333333333,122.6,2.86666666666666,car
836,2,h2,t,0,0,108.86666666666666,123.93333333333334,15.066666666666677,car
743,2,h2,t,2,1,103.6,123.93333333333334,20.333333333333343,car
853,2,h2,t,1,2,116.93333333333334,124.13333333333334,7.200000000000003,bus
832,2,h2,t,0,0,108.8,126.26666666666667,17.46666666666667,car
