id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
666,2,h3,t,0,0,47.03448275862069,64.20689655172414,17.172413793103452,car
710,2,h3,t,0,1,53.51724137931034,65.51724137931035,12.000000000000007,car
766,2,h3,t,2,0,58.689655172413794,66.0,7.310344827586206,van
663,2,h3,t,0,2,48.89655172413793,67.58620689655173,18.6896551724138,car
768,2,h3,t,2,0,61.37931034482759,67.86206896551724,6.482758620689651,car
680,2,h3,t,0,1,50.96551724137931,68.06896551724138,17.10344827586207,car
654,2,h3,t,0,2,47.172413793103445,69.3103448275862,22.13793103448276,car
626,2,h3,t,0,0,46.206896551724135,69.51724137931035,23.310344827586214,car
754,2,h3,t,0,1,58.827586206896555,69.65517241379311,10.827586206896555,car
726,2,h3,t,0,1,55.724137931034484,69.93103448275862,14.206896551724135,car
711,2,h3,t,1,0,55.44827586206897,70.0,14.551724137931032,car
778,2,h3,t,2,0,63.6551724137931,72.27586206896552,8.62068965517242,car
575,2,h3,t,0,1,35.310344827586206,73.44827586206897,38.13793103448276,car
725,2,h3,t,0,1,55.172413793103445,74.6896551724138,19.51724137931035,car
840,2,h3,t,2,0,70.06896551724138,75.17241379310344,5.103448275862064,car
693,2,h3,t,0,2,52.758620689655174,76.0,23.241379310344826,car
712,2,h3,t,0,0,51.724137931034484,76.41379310344827,24.689655172413786,car
874,2,h3,t,2,0,72.96551724137932,77.79310344827586,4.827586206896541,van
765,2,h3,t,0,2,57.793103448275865,77.79310344827586,19.999999999999993,car
797,2,h3,t,0,1,65.79310344827586,78.20689655172414,12.413793103448285,car
690,2,h3,t,1,0,53.51724137931034,78.96551724137932,25.448275862068975,car
770,2,h3,t,0,1,65.86206896551724,80.20689655172414,14.344827586206904,car
744,2,h3,t,0,2,58.48275862068966,80.6896551724138,22.206896551724135,car
807,2,h3,t,0,1,69.24137931034483,81.51724137931035,12.275862068965523,car
850,2,h3,t,0,2,70.55172413793103,82.89655172413794,12.344827586206904,car
857,2,h3,t,0,1,72.20689655172414,83.3103448275862,11.103448275862064,car
916,2,h3,t,2,0,78.20689655172414,83.37931034482759,5.172413793103445,car
752,2,h3,t,1,0,60.55172413793103,84.06896551724138,23.51724137931035,car
792,2,h3,t,1,0,66.41379310344827,84.96551724137932,18.551724137931046,car
895,2,h3,t,0,1,75.44827586206897,87.10344827586206,11.655172413793096,car
880,2,h3,t,0,2,74.48275862068965,87.3103448275862,12.827586206896555,car
915,2,h3,t,0,1,77.44827586206897,89.37931034482759,11.93103448275862,car
996,2,h3,t,2,0,85.44827586206897,90.6896551724138,5.241379310344826,car
923,2,h3,t,2,0,83.37931034482759,90.75862068965517,7.379310344827587,car
1059,2,h3,t,2,0,88.55172413793103,93.10344827586206,4.551724137931032,car
1041,2,h3,t,0,1,86.75862068965517,94.13793103448276,7.379310344827587,car
902,2,h3,t,0,0,74.41379310344827,94.75862068965517,20.344827586206904,car
976,2,h3,t,0,2,84.41379310344827,95.10344827586206,10.689655172413794,car
912,2,h3,t,2,1,78.41379310344827,97.3103448275862,18.896551724137936,car
921,2,h3,t,0,0,78.75862068965517,97.58620689655173,18.827586206896555,car
1102,2,h3,t,1,2,92.27586206896552,98.41379310344827,6.137931034482747,car
1012,2,h3,t,0,2,86.20689655172414,99.10344827586206,12.896551724137922,car
1122,2,h3,t,0,1,92.06896551724138,100.62068965517241,8.551724137931032,car
1014,2,h3,t,1,0,88.06896551724138,105.10344827586206,17.034482758620683,car
1101,2,h3,t,0,2,89.17241379310344,106.27586206896552,17.10344827586208,car
1025,2,h3,t,1,0,89.24137931034483,107.24137931034483,18.0,car
1049,2,h3,t,0,0,89.17241379310344,107.3103448275862,18.13793103448276,car
1210,2,h3,t,0,1,99.65517241379311,107.37931034482759,7.724137931034477,car
1067,2,h3,t,1,0,91.79310344827586,108.82758620689656,17.034482758620697,car
1182,2,h3,t,0,2,96.13793103448276,108.96551724137932,12.827586206896555,car
1195,2,h3,t,0,2,97.44827586206897,109.79310344827586,12.34482758620689,car
1129,2,h3,t,1,0,95.10344827586206,110.27586206896552,15.172413793103459,car
1194,2,h3,t,1,0,100.48275862068965,112.20689655172414,11.724137931034491,car
1284,2,h3,t,2,0,107.24137931034483,112.48275862068965,5.241379310344826,car
